,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
168,0.01830267906188965,0.0006166412518241443,0.0012808799743652343,0.0003916803403133834,10,sqrt,1,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
169,0.036549043655395505,0.001270137591418109,0.0017043590545654298,0.0005104641131664018,10,sqrt,1,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
170,0.0723663330078125,0.0019964896244145294,0.003106212615966797,0.000376710577743236,10,sqrt,1,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
171,0.020627450942993165,0.0020644683647345376,0.00160064697265625,0.0004901958949291906,10,sqrt,2,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
172,0.0373779296875,0.0013384100833918116,0.0021752834320068358,0.0004955897852132009,10,sqrt,2,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
173,0.07397642135620117,0.0028874825730408065,0.0029024600982666014,0.0004864754150142951,10,sqrt,2,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
174,0.019121265411376952,0.0012005996509415401,0.0017995834350585938,0.00039970995310946683,10,sqrt,2,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
175,0.036797285079956055,0.000310328062419526,0.0022018909454345702,0.0004001410656705987,10,sqrt,2,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
176,0.07192292213439941,0.0009755465458729362,0.0030028820037841797,0.00031600495310501607,10,sqrt,2,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
177,0.01878662109375,0.0007980467170194123,0.0010013103485107422,2.3135203305641564e-06,10,sqrt,2,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
178,0.03633174896240234,0.0008128950958833104,0.0019062042236328125,0.00037773119514816045,10,sqrt,2,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
179,0.07073779106140136,0.0017628244707546888,0.0034319400787353516,0.0003460996173463955,10,sqrt,2,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
180,0.01881518363952637,0.0009929701176316773,0.0016026496887207031,0.0004897904309652981,10,sqrt,4,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
181,0.037952089309692384,0.0018891335990031805,0.0019999980926513673,9.36836371631074e-07,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
182,0.07186951637268066,0.0022108103971636385,0.0029004573822021484,0.0003723464587107386,10,sqrt,4,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
183,0.018385982513427733,0.0011122832440219317,0.001001262664794922,0.0005489905867954891,10,sqrt,4,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
184,0.03631315231323242,0.001897985224020634,0.0019016742706298828,0.00019457529402688487,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
185,0.07183265686035156,0.0009516190196962265,0.003002643585205078,0.00031517756666543607,10,sqrt,4,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
186,0.01807265281677246,0.00044907295755454836,0.0013277530670166016,0.0004173995364894872,10,sqrt,4,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
187,0.036617469787597653,0.0014692507391721097,0.0019137859344482422,0.00020670211565238075,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
188,0.07211942672729492,0.001637154198410521,0.003203725814819336,0.00024833616023708444,10,sqrt,4,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
189,0.019124174118041994,0.0008031087224512352,0.0016011238098144532,0.0004885423835585764,10,log2,1,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
190,0.036911725997924805,0.0007913797695990772,0.0017988204956054688,0.00039944903468649187,10,log2,1,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
191,0.07352890968322753,0.0010009740660980833,0.0032628059387207033,0.0004924856119855434,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
